player_id,install_date,country,device_type,acquisition_channel,campaign_name,sessions_day_1,sessions_day_7,total_playtime_minutes,levels_completed,in_app_purchases_gbp,ad_views,retained_day_1,retained_day_7,retained_day_30,churned,basic_player_segment
P00434,2026-01-01,Nigeria,iOS,Facebook Ads,FB_Lookalike,3,5,119.4,9,0.0,7,1,1,0,1,Churned
P00435,2026-02-03,United States,iOS,Influencer Campaign,Creator_B,4,9,208.3,12,0.0,22,1,1,0,1,Churned
P00436,2026-02-17,United States,Android,Organic,Organic,6,4,159.5,10,0.0,11,1,1,1,0,New/Casual
P00437,2026-03-30,France,iOS,Facebook Ads,FB_Lookalike,7,10,246.9,21,0.0,17,1,1,1,0,Loyal/Engaged
P00438,2026-01-01,South Korea,Android,App Store Search,Store_Search_Generic,2,2,111.5,12,1.99,8,1,1,1,0,High-Value Retained
P00439,2026-01-16,Germany,PC,Organic,Organic,4,1,82.6,7,0.0,6,1,0,0,1,At-Risk Early Drop-off
P00440,2026-03-02,United Kingdom,Android,Influencer Campaign,Creator_C,0,3,42.0,3,0.0,5,0,1,1,0,New/Casual
P00441,2026-03-05,United Kingdom,iOS,Google Ads,GAds_Search,3,3,68.7,6,0.0,8,1,1,1,0,New/Casual
P00442,2026-03-04,South Korea,iOS,Google Ads,GAds_Search,3,2,30.8,4,0.0,5,1,1,0,1,Churned
P00443,2026-03-10,United States,iOS,Google Ads,GAds_AppInstall,3,4,79.9,4,0.0,10,1,1,0,1,Churned
P00444,2026-01-22,United Kingdom,Android,TikTok Ads,TT_Gameplay_Clips,5,5,136.7,10,0.0,16,1,1,0,1,Churned
P00445,2026-03-08,Germany,iOS,App Store Search,Store_Search_Brand,4,1,65.0,8,0.0,3,1,0,1,0,At-Risk Early Drop-off
P00446,2026-03-17,France,iOS,App Store Search,Store_Search_Brand,4,11,194.5,9,0.0,22,1,1,1,0,Loyal/Engaged
P00447,2026-01-26,France,Android,Google Ads,GAds_Search,5,12,231.3,17,4.99,10,1,1,1,0,High-Value Retained
P00448,2026-01-16,United States,Android,Influencer Campaign,Creator_B,9,8,195.4,16,0.0,15,1,1,1,0,Loyal/Engaged
P00449,2026-02-20,United Kingdom,Android,Google Ads,GAds_Search,1,1,27.0,2,0.0,3,1,0,0,1,At-Risk Early Drop-off
P00450,2026-03-27,South Korea,iOS,Google Ads,GAds_Search,5,4,121.7,12,0.0,9,1,1,0,1,Churned
P00451,2026-02-26,United States,Android,Facebook Ads,FB_Lookalike,7,1,80.5,5,0.0,3,1,0,0,1,At-Risk Early Drop-off
P00452,2026-01-29,France,PC,Google Ads,GAds_Display,6,4,124.2,10,0.0,8,1,1,1,0,New/Casual
P00453,2026-03-19,Brazil,Android,Google Ads,GAds_AppInstall,5,6,180.6,11,9.99,14,1,1,1,0,High-Value Retained
P00454,2026-03-10,Germany,PC,Influencer Campaign,Creator_C,0,7,112.2,8,0.0,18,0,1,0,1,Churned
P00455,2026-02-16,United States,iOS,Google Ads,GAds_Display,2,7,179.3,11,0.0,10,1,1,1,0,Loyal/Engaged
P00456,2026-03-03,United States,Android,Organic,Organic,3,10,214.8,15,0.0,26,1,1,1,0,Loyal/Engaged
P00457,2026-03-10,Germany,Android,Organic,Organic,6,7,152.5,12,0.0,12,1,1,1,0,Loyal/Engaged
P00458,2026-03-17,India,Android,TikTok Ads,TT_Launch_Boost,8,7,155.2,10,0.0,18,1,1,1,0,Loyal/Engaged
P00459,2026-01-16,South Korea,iOS,Facebook Ads,FB_Interest_Gaming,19,20,425.7,23,0.0,36,1,1,1,0,Loyal/Engaged
P00460,2026-03-31,United Kingdom,iOS,Google Ads,GAds_Search,4,6,167.8,12,0.0,8,1,1,0,1,Churned
P00461,2026-03-31,United Kingdom,iOS,Facebook Ads,FB_Interest_Gaming,0,0,22.7,4,0.0,0,0,0,0,1,Churned
P00462,2026-02-17,South Korea,iOS,Google Ads,GAds_Search,7,1,125.7,9,0.0,1,1,1,0,1,Churned
P00463,2026-03-26,Brazil,iOS,Google Ads,GAds_AppInstall,4,1,109.2,12,0.0,0,1,1,0,1,Churned
P00464,2026-02-08,Japan,Android,TikTok Ads,TT_Gameplay_Clips,2,3,67.6,3,0.0,7,1,1,0,1,Churned
P00465,2026-02-02,United States,iOS,Google Ads,GAds_AppInstall,9,6,162.1,7,0.0,13,1,1,0,1,Churned
P00466,2026-01-23,Germany,iOS,Facebook Ads,FB_Interest_Gaming,2,0,68.8,4,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00467,2026-01-10,Brazil,Android,Influencer Campaign,Creator_A,4,3,106.8,9,0.0,2,1,1,0,1,Churned
P00468,2026-03-10,France,Android,TikTok Ads,TT_Launch_Boost,2,5,93.8,5,0.0,13,1,1,1,0,Loyal/Engaged
P00469,2026-02-03,Canada,Android,Organic,Organic,5,9,174.2,10,0.0,21,1,1,1,0,Loyal/Engaged
P00470,2026-02-21,United Kingdom,Android,Organic,Organic,0,1,45.2,6,0.0,4,0,0,0,1,Churned
P00471,2026-01-10,Germany,iOS,Organic,Organic,13,16,291.9,19,0.0,36,1,1,0,1,Churned
P00472,2026-01-19,United States,Android,Facebook Ads,FB_Interest_Gaming,2,0,70.1,7,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00473,2026-02-27,Nigeria,Android,TikTok Ads,TT_Gameplay_Clips,2,3,75.0,8,0.0,7,1,1,1,0,New/Casual
P00474,2026-01-01,South Korea,iOS,Google Ads,GAds_Search,2,2,5.4,1,0.0,3,1,1,0,1,Churned
P00475,2026-03-10,Canada,Android,Google Ads,GAds_Display,2,6,122.4,8,0.0,8,1,1,1,0,Loyal/Engaged
P00476,2026-01-04,India,PC,Organic,Organic,2,5,92.5,9,49.99,8,1,1,1,0,High-Value Retained
P00477,2026-01-16,United States,iOS,TikTok Ads,TT_Launch_Boost,4,8,205.2,11,0.0,17,1,1,0,1,Churned
P00478,2026-01-24,France,iOS,Organic,Organic,6,3,104.4,4,0.0,10,1,1,1,0,New/Casual
P00479,2026-03-21,South Korea,iOS,TikTok Ads,TT_Gameplay_Clips,1,2,39.6,3,0.0,3,1,1,0,1,Churned
P00480,2026-01-02,United Kingdom,iOS,Organic,Organic,0,6,119.7,11,0.0,8,0,1,0,1,Churned
P00481,2026-02-01,United Kingdom,Android,Influencer Campaign,Creator_C,3,3,78.5,7,0.0,10,1,1,1,0,New/Casual
P00482,2026-03-25,Canada,Android,Organic,Organic,3,8,135.5,11,19.99,18,1,1,1,0,High-Value Retained
P00483,2026-01-24,United Kingdom,iOS,App Store Search,Store_Search_Brand,9,12,263.7,13,0.0,35,1,1,0,1,Churned
P00484,2026-01-12,Brazil,PC,TikTok Ads,TT_Launch_Boost,2,4,73.0,7,0.0,7,1,1,0,1,Churned
P00485,2026-02-19,Japan,Android,Influencer Campaign,Creator_B,8,8,158.6,12,1.99,18,1,1,0,1,Churned
P00486,2026-02-04,Canada,Android,Google Ads,GAds_AppInstall,2,2,118.1,6,0.0,3,1,1,0,1,Churned
P00487,2026-02-02,United States,Android,Facebook Ads,FB_Interest_Gaming,4,9,189.5,14,1.99,27,1,1,1,0,High-Value Retained
P00488,2026-02-02,Canada,iOS,Facebook Ads,FB_Interest_Gaming,3,9,160.4,11,1.99,22,1,1,1,0,High-Value Retained
P00489,2026-03-02,Brazil,Android,Google Ads,GAds_Search,5,3,110.9,14,0.0,6,1,1,0,1,Churned
P00490,2026-02-20,United Kingdom,Android,Google Ads,GAds_Display,4,2,103.6,3,0.0,4,1,1,0,1,Churned
P00491,2026-02-12,Germany,Android,Google Ads,GAds_Display,1,1,79.3,9,0.0,2,1,0,0,1,At-Risk Early Drop-off
P00492,2026-01-12,Germany,Android,Google Ads,GAds_AppInstall,1,7,108.1,7,0.0,13,1,1,0,1,Churned
P00493,2026-03-08,France,iOS,Organic,Organic,7,6,172.2,8,0.0,15,1,1,1,0,Loyal/Engaged
P00494,2026-03-06,United States,PC,TikTok Ads,TT_Gameplay_Clips,2,4,86.3,6,0.0,10,1,1,0,1,Churned
P00495,2026-02-02,Brazil,iOS,Google Ads,GAds_Display,0,1,42.3,5,0.0,0,0,0,0,1,Churned
P00496,2026-02-09,United Kingdom,Android,Google Ads,GAds_Search,2,4,103.0,10,1.99,7,1,1,0,1,Churned
P00497,2026-03-15,United States,PC,Influencer Campaign,Creator_A,0,3,70.8,9,0.0,6,0,1,0,1,Churned
P00498,2026-02-12,Japan,iOS,Facebook Ads,FB_Interest_Gaming,6,4,149.4,13,0.0,9,1,1,0,1,Churned
P00499,2026-02-13,Brazil,Android,App Store Search,Store_Search_Generic,7,5,163.2,9,0.0,8,1,1,1,0,Loyal/Engaged
P00500,2026-01-29,United Kingdom,iOS,TikTok Ads,TT_Launch_Boost,0,8,93.3,9,0.0,27,0,1,0,1,Churned
P00501,2026-01-13,United States,iOS,TikTok Ads,TT_Launch_Boost,6,8,145.1,11,0.0,22,1,1,1,0,Loyal/Engaged
P00502,2026-01-12,United States,Android,TikTok Ads,TT_Launch_Boost,9,8,193.8,11,0.0,16,1,1,1,0,Loyal/Engaged
P00503,2026-02-15,United States,Android,Google Ads,GAds_AppInstall,2,2,120.7,8,0.0,12,1,1,0,1,Churned
P00504,2026-01-02,United States,PC,Influencer Campaign,Creator_C,4,0,45.7,3,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00505,2026-02-04,United Kingdom,Android,Organic,Organic,2,5,105.8,8,1.99,10,1,1,0,1,Churned
P00506,2026-03-28,Nigeria,Android,Facebook Ads,FB_Retargeting,2,6,109.6,7,0.0,13,1,1,0,1,Churned
P00507,2026-03-22,Brazil,Android,TikTok Ads,TT_Retention_Test,3,3,81.1,4,0.0,6,1,1,0,1,Churned
P00508,2026-03-31,Germany,PC,Google Ads,GAds_Search,18,18,399.5,25,49.99,54,1,1,1,0,High-Value Retained
P00509,2026-01-08,France,iOS,Google Ads,GAds_AppInstall,8,10,254.0,17,19.99,23,1,1,1,0,High-Value Retained
P00510,2026-01-26,United Kingdom,PC,TikTok Ads,TT_Launch_Boost,2,1,74.4,6,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00511,2026-03-15,South Korea,iOS,Google Ads,GAds_AppInstall,4,1,58.9,8,0.0,2,1,0,0,1,At-Risk Early Drop-off
P00512,2026-03-31,India,Android,TikTok Ads,TT_Gameplay_Clips,2,3,155.8,10,0.0,3,1,1,0,1,Churned
P00513,2026-02-03,India,iOS,Organic,Organic,5,9,185.0,12,0.0,17,1,1,0,1,Churned
P00514,2026-01-07,India,iOS,TikTok Ads,TT_Retention_Test,3,11,176.6,13,0.0,22,1,1,0,1,Churned
P00515,2026-03-09,Japan,Android,Organic,Organic,10,14,318.3,19,0.0,38,1,1,1,0,Loyal/Engaged
P00516,2026-02-27,Germany,Android,TikTok Ads,TT_Retention_Test,4,2,79.3,7,0.0,4,1,1,0,1,Churned
P00517,2026-03-16,United States,iOS,Google Ads,GAds_Search,5,3,152.6,5,0.0,6,1,1,0,1,Churned
P00518,2026-01-29,Germany,iOS,Google Ads,GAds_AppInstall,3,0,37.2,4,0.0,1,1,0,0,1,At-Risk Early Drop-off
P00519,2026-02-05,Brazil,Android,Facebook Ads,FB_Lookalike,6,14,286.8,14,0.0,38,1,1,0,1,Churned
P00520,2026-03-30,Brazil,PC,Organic,Organic,2,3,92.0,5,0.0,3,1,1,1,0,New/Casual
P00521,2026-01-21,Nigeria,iOS,Facebook Ads,FB_Interest_Gaming,4,1,111.3,6,0.0,1,1,1,0,1,Churned
P00522,2026-02-05,United Kingdom,iOS,TikTok Ads,TT_Launch_Boost,1,2,114.5,6,1.99,2,1,1,1,0,High-Value Retained
P00523,2026-01-10,United States,Android,TikTok Ads,TT_Retention_Test,3,2,54.7,4,0.0,10,1,1,0,1,Churned
P00524,2026-03-14,Japan,iOS,Influencer Campaign,Creator_A,4,4,146.9,9,0.0,8,1,1,0,1,Churned
P00525,2026-01-24,Germany,Android,Organic,Organic,8,6,135.8,11,0.0,11,1,1,0,1,Churned
P00526,2026-03-05,Germany,Android,Google Ads,GAds_Search,2,3,60.8,6,0.0,9,1,1,0,1,Churned
P00527,2026-02-18,United States,Android,Google Ads,GAds_Search,2,4,78.9,3,0.0,13,1,1,1,0,New/Casual
P00528,2026-02-05,United States,iOS,TikTok Ads,TT_Launch_Boost,5,0,87.6,7,0.0,0,1,0,1,0,At-Risk Early Drop-off
P00529,2026-03-23,Japan,Android,Organic,Organic,2,2,75.8,7,0.0,6,1,1,0,1,Churned
P00530,2026-01-24,France,Android,Organic,Organic,5,3,106.8,7,0.0,3,1,1,0,1,Churned
P00531,2026-01-23,India,Android,Influencer Campaign,Creator_A,11,12,270.7,17,19.99,29,1,1,1,0,High-Value Retained
P00532,2026-03-03,Nigeria,Android,TikTok Ads,TT_Launch_Boost,0,0,49.8,5,0.0,0,0,0,0,1,Churned
P00533,2026-02-06,France,Android,TikTok Ads,TT_Gameplay_Clips,7,7,191.7,14,0.0,17,1,1,1,0,Loyal/Engaged
P00534,2026-01-12,United States,Android,TikTok Ads,TT_Retention_Test,7,12,262.4,13,0.0,19,1,1,1,0,Loyal/Engaged
P00535,2026-02-24,Brazil,iOS,Facebook Ads,FB_Lookalike,6,12,272.5,17,0.0,30,1,1,1,0,Loyal/Engaged
P00536,2026-01-13,Canada,PC,Organic,Organic,11,9,230.5,18,0.0,29,1,1,0,1,Churned
P00537,2026-01-23,Canada,Android,TikTok Ads,TT_Launch_Boost,6,7,154.0,13,0.0,19,1,1,0,1,Churned
P00538,2026-03-30,France,Android,Google Ads,GAds_Search,3,2,98.3,9,0.0,7,1,1,0,1,Churned
P00539,2026-01-30,Japan,iOS,App Store Search,Store_Search_Generic,4,5,98.4,9,0.0,11,1,1,0,1,Churned
P00540,2026-01-17,United Kingdom,Android,Organic,Organic,2,1,46.0,8,0.0,1,1,0,1,0,At-Risk Early Drop-off
P00541,2026-03-03,India,Android,TikTok Ads,TT_Gameplay_Clips,6,2,132.0,13,0.0,5,1,1,1,0,New/Casual
P00542,2026-03-25,United States,iOS,TikTok Ads,TT_Retention_Test,10,7,195.9,13,0.0,12,1,1,1,0,Loyal/Engaged
P00543,2026-03-30,Canada,iOS,Google Ads,GAds_Display,1,1,24.8,1,0.0,2,1,0,0,1,At-Risk Early Drop-off
P00544,2026-03-27,United Kingdom,Android,TikTok Ads,TT_Launch_Boost,4,1,41.8,4,0.0,4,1,0,1,0,At-Risk Early Drop-off
P00545,2026-01-13,United States,Android,Google Ads,GAds_AppInstall,7,5,152.2,17,0.0,17,1,1,1,0,Loyal/Engaged
P00546,2026-02-28,Nigeria,Android,Influencer Campaign,Creator_C,3,6,159.5,8,0.0,17,1,1,1,0,Loyal/Engaged
P00547,2026-01-19,United Kingdom,iOS,Facebook Ads,FB_Interest_Gaming,6,6,183.2,11,0.0,14,1,1,0,1,Churned
P00548,2026-02-18,Nigeria,Android,TikTok Ads,TT_Retention_Test,4,9,177.8,9,0.0,17,1,1,0,1,Churned
P00549,2026-01-12,Japan,iOS,Influencer Campaign,Creator_B,1,0,93.2,7,0.0,0,1,1,0,1,Churned
P00550,2026-03-02,United Kingdom,Android,Google Ads,GAds_Display,3,6,128.4,7,0.0,15,1,1,1,0,Loyal/Engaged
P00551,2026-01-19,Brazil,iOS,Google Ads,GAds_Display,3,3,91.5,7,0.0,5,1,1,0,1,Churned
P00552,2026-03-17,Canada,iOS,Organic,Organic,0,3,6.8,0,0.0,9,0,1,0,1,Churned
P00553,2026-01-09,France,iOS,App Store Search,Store_Search_Brand,0,2,47.8,6,19.99,2,0,1,1,0,High-Value Retained
P00554,2026-03-12,United States,iOS,Organic,Organic,7,6,184.3,15,0.0,10,1,1,1,0,Loyal/Engaged
P00555,2026-01-28,United Kingdom,iOS,Organic,Organic,10,10,274.1,16,0.0,26,1,1,1,0,Loyal/Engaged
P00556,2026-03-19,United Kingdom,iOS,Organic,Organic,6,5,122.2,9,0.0,10,1,1,0,1,Churned
P00557,2026-02-21,United Kingdom,Android,Facebook Ads,FB_Lookalike,1,2,78.6,6,0.0,4,1,1,0,1,Churned
P00558,2026-03-24,United States,Android,Organic,Organic,4,4,141.2,10,0.0,10,1,1,0,1,Churned
P00559,2026-01-16,France,iOS,Organic,Organic,4,8,163.3,11,0.0,23,1,1,1,0,Loyal/Engaged
P00560,2026-03-10,Japan,Android,Organic,Organic,5,1,29.9,5,0.0,2,1,0,1,0,At-Risk Early Drop-off
P00561,2026-01-12,India,iOS,Organic,Organic,5,10,201.2,16,0.0,23,1,1,1,0,Loyal/Engaged
P00562,2026-01-25,France,Android,Google Ads,GAds_Search,4,3,122.0,7,0.0,4,1,1,1,0,New/Casual
P00563,2026-02-21,United Kingdom,iOS,Facebook Ads,FB_Retargeting,3,2,59.3,5,0.0,5,1,1,0,1,Churned
P00564,2026-03-26,United States,iOS,TikTok Ads,TT_Gameplay_Clips,2,5,104.6,10,0.0,5,1,1,1,0,Loyal/Engaged
P00565,2026-02-22,United States,Android,Google Ads,GAds_Search,10,15,266.1,14,0.0,32,1,1,1,0,Loyal/Engaged
P00566,2026-01-23,United States,Android,Facebook Ads,FB_Retargeting,3,1,6.7,0,0.0,3,1,0,0,1,At-Risk Early Drop-off
P00567,2026-01-16,Nigeria,Android,Organic,Organic,3,0,84.7,7,0.0,0,1,0,1,0,At-Risk Early Drop-off
P00568,2026-02-26,Germany,Android,TikTok Ads,TT_Retention_Test,6,10,202.9,14,0.0,26,1,1,1,0,Loyal/Engaged
P00569,2026-02-08,United States,PC,App Store Search,Store_Search_Brand,7,8,226.9,13,0.0,17,1,1,0,1,Churned
P00570,2026-02-22,United States,iOS,Google Ads,GAds_Search,0,1,68.4,5,0.0,2,0,0,0,1,Churned
P00571,2026-02-11,India,iOS,Organic,Organic,6,5,134.1,8,0.0,9,1,1,0,1,Churned
P00572,2026-02-27,India,iOS,Google Ads,GAds_Search,8,8,192.9,11,0.0,14,1,1,1,0,Loyal/Engaged
P00573,2026-02-08,United States,iOS,TikTok Ads,TT_Gameplay_Clips,9,13,277.2,19,1.99,25,1,1,0,1,Churned
P00574,2026-01-14,Japan,Android,Google Ads,GAds_AppInstall,6,4,155.2,8,0.0,8,1,1,0,1,Churned
P00575,2026-01-05,South Korea,Android,Organic,Organic,10,18,339.1,20,0.0,39,1,1,1,0,Loyal/Engaged
P00576,2026-02-04,United States,iOS,Organic,Organic,6,5,170.6,10,0.0,10,1,1,0,1,Churned
P00577,2026-03-28,United States,PC,Organic,Organic,8,8,187.6,10,0.0,21,1,1,1,0,Loyal/Engaged
P00578,2026-03-16,Nigeria,Android,App Store Search,Store_Search_Generic,11,6,170.1,13,0.0,14,1,1,1,0,Loyal/Engaged
P00579,2026-01-18,South Korea,iOS,Facebook Ads,FB_Interest_Gaming,20,18,409.4,24,0.0,38,1,1,1,0,Loyal/Engaged
P00580,2026-03-17,Japan,iOS,Organic,Organic,2,4,104.1,8,0.0,7,1,1,0,1,Churned
P00581,2026-01-09,United Kingdom,iOS,Organic,Organic,2,4,69.0,3,0.0,10,1,1,1,0,New/Casual
P00582,2026-03-15,Canada,iOS,Facebook Ads,FB_Retargeting,4,8,129.6,8,0.0,28,1,1,1,0,Loyal/Engaged
P00583,2026-02-27,Germany,iOS,Organic,Organic,3,3,106.2,9,9.99,8,1,1,1,0,High-Value Retained
P00584,2026-01-17,Nigeria,Android,Organic,Organic,3,2,72.8,11,0.0,6,1,1,1,0,New/Casual
P00585,2026-01-07,United States,iOS,App Store Search,Store_Search_Brand,4,6,134.9,6,0.0,12,1,1,1,0,Loyal/Engaged
P00586,2026-02-15,India,iOS,Organic,Organic,12,15,302.0,18,0.0,31,1,1,1,0,Loyal/Engaged
P00587,2026-01-13,France,PC,Facebook Ads,FB_Retargeting,4,5,165.0,12,4.99,8,1,1,0,1,Churned
P00588,2026-02-09,India,Android,App Store Search,Store_Search_Generic,5,8,202.5,12,0.0,25,1,1,1,0,Loyal/Engaged
P00589,2026-02-11,India,PC,TikTok Ads,TT_Launch_Boost,3,5,88.1,9,0.0,7,1,1,0,1,Churned
P00590,2026-01-09,Brazil,iOS,Organic,Organic,9,14,261.7,15,1.99,19,1,1,1,0,High-Value Retained
P00591,2026-02-19,Canada,iOS,Organic,Organic,0,6,128.3,9,0.0,14,0,1,0,1,Churned
P00592,2026-01-27,Germany,Android,Influencer Campaign,Creator_B,2,0,66.0,5,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00593,2026-03-07,United Kingdom,iOS,Influencer Campaign,Creator_B,10,18,330.0,23,0.0,39,1,1,1,0,Loyal/Engaged
P00594,2026-01-05,France,iOS,Facebook Ads,FB_Retargeting,2,1,34.6,3,0.0,2,1,0,0,1,At-Risk Early Drop-off
P00595,2026-01-29,United Kingdom,Android,Organic,Organic,10,8,193.9,12,0.0,14,1,1,1,0,Loyal/Engaged
P00596,2026-02-06,France,Android,Influencer Campaign,Creator_C,2,10,158.1,13,0.0,23,1,1,1,0,Loyal/Engaged
P00597,2026-02-07,United States,iOS,App Store Search,Store_Search_Generic,8,10,225.9,12,0.0,20,1,1,1,0,Loyal/Engaged
P00598,2026-03-24,United Kingdom,Android,Google Ads,GAds_Display,6,6,197.6,13,0.0,10,1,1,1,0,Loyal/Engaged
P00599,2026-01-08,United Kingdom,iOS,App Store Search,Store_Search_Brand,6,14,233.8,11,0.0,34,1,1,1,0,Loyal/Engaged
P00600,2026-03-06,United Kingdom,iOS,Influencer Campaign,Creator_B,14,15,301.3,17,0.0,36,1,1,1,0,Loyal/Engaged
P00601,2026-03-27,Brazil,iOS,Facebook Ads,FB_Retargeting,11,13,276.3,18,0.0,29,1,1,0,1,Churned
P00602,2026-01-17,Brazil,iOS,Google Ads,GAds_Display,4,0,92.8,5,0.0,0,1,1,0,1,Churned
P00603,2026-03-12,Nigeria,iOS,TikTok Ads,TT_Launch_Boost,2,8,110.8,7,0.0,13,1,1,1,0,Loyal/Engaged
P00604,2026-03-30,United Kingdom,PC,Organic,Organic,2,2,111.3,9,0.0,6,1,1,0,1,Churned
P00605,2026-02-14,United Kingdom,Android,Google Ads,GAds_Search,7,3,122.7,8,0.0,9,1,1,0,1,Churned
P00606,2026-01-04,United Kingdom,Android,TikTok Ads,TT_Retention_Test,2,15,212.6,15,9.99,40,1,1,1,0,High-Value Retained
P00607,2026-02-05,United Kingdom,iOS,Influencer Campaign,Creator_C,1,0,3.0,3,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00608,2026-03-11,Japan,iOS,App Store Search,Store_Search_Brand,3,4,124.7,10,0.0,6,1,1,0,1,Churned
P00609,2026-01-31,United States,iOS,Facebook Ads,FB_Lookalike,4,4,110.7,11,0.0,8,1,1,0,1,Churned
P00610,2026-01-19,United States,iOS,Organic,Organic,4,3,107.3,9,0.0,9,1,1,0,1,Churned
P00611,2026-03-02,United Kingdom,iOS,TikTok Ads,TT_Retention_Test,1,1,32.5,7,0.0,1,1,0,0,1,At-Risk Early Drop-off
P00612,2026-02-23,United States,Android,Organic,Organic,4,3,95.0,9,0.0,6,1,1,0,1,Churned
P00613,2026-02-08,Nigeria,Android,Facebook Ads,FB_Interest_Gaming,6,2,94.8,6,0.0,6,1,1,0,1,Churned
P00614,2026-03-15,Germany,Android,Facebook Ads,FB_Lookalike,1,9,148.5,13,0.0,15,1,1,1,0,Loyal/Engaged
P00615,2026-03-31,United States,Android,App Store Search,Store_Search_Generic,4,2,74.3,7,0.0,2,1,1,0,1,Churned
P00616,2026-01-19,United Kingdom,PC,TikTok Ads,TT_Gameplay_Clips,3,5,80.6,6,0.0,16,1,1,1,0,Loyal/Engaged
P00617,2026-02-08,Canada,iOS,App Store Search,Store_Search_Generic,2,5,179.2,13,0.0,12,1,1,0,1,Churned
P00618,2026-03-08,United States,iOS,Influencer Campaign,Creator_B,13,9,212.9,16,9.99,21,1,1,0,1,Churned
P00619,2026-02-14,United States,iOS,TikTok Ads,TT_Gameplay_Clips,1,1,59.5,6,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00620,2026-01-13,South Korea,Android,Influencer Campaign,Creator_A,4,4,70.7,10,0.0,12,1,1,1,0,New/Casual
P00621,2026-02-27,Germany,PC,TikTok Ads,TT_Launch_Boost,6,5,93.1,9,0.0,11,1,1,1,0,Loyal/Engaged
P00622,2026-01-20,Germany,iOS,TikTok Ads,TT_Gameplay_Clips,0,0,37.4,5,0.0,0,0,0,1,0,New/Casual
P00623,2026-03-13,Canada,Android,Facebook Ads,FB_Retargeting,3,8,159.4,9,1.99,17,1,1,1,0,High-Value Retained
P00624,2026-03-02,Canada,Android,TikTok Ads,TT_Retention_Test,6,4,162.5,11,0.0,8,1,1,0,1,Churned
P00625,2026-02-08,Germany,iOS,Google Ads,GAds_Search,3,2,93.0,7,0.0,5,1,1,0,1,Churned
P00626,2026-01-01,France,iOS,Google Ads,GAds_AppInstall,3,5,115.3,10,0.0,9,1,1,0,1,Churned
P00627,2026-01-03,Brazil,iOS,Google Ads,GAds_Search,5,6,123.3,10,0.0,8,1,1,0,1,Churned
P00628,2026-03-18,United Kingdom,PC,TikTok Ads,TT_Retention_Test,14,23,460.5,28,0.0,37,1,1,1,0,Loyal/Engaged
P00629,2026-03-03,Nigeria,iOS,Google Ads,GAds_Display,4,2,114.2,9,0.0,3,1,1,0,1,Churned
P00630,2026-03-04,Canada,Android,Google Ads,GAds_Search,1,2,35.8,5,0.0,5,1,1,1,0,New/Casual
P00631,2026-01-25,Japan,iOS,Google Ads,GAds_Search,0,3,71.9,4,0.0,10,0,1,0,1,Churned
P00632,2026-02-25,France,Android,TikTok Ads,TT_Gameplay_Clips,1,4,94.6,11,0.0,12,1,1,1,0,New/Casual
P00633,2026-02-02,Germany,Android,Organic,Organic,4,1,70.4,2,0.0,0,1,0,0,1,At-Risk Early Drop-off
P00634,2026-02-07,United Kingdom,Android,Google Ads,GAds_Search,5,16,286.3,21,4.99,31,1,1,0,1,Churned
P00635,2026-01-06,Germany,Android,Organic,Organic,5,5,155.8,11,0.0,6,1,1,1,0,Loyal/Engaged
P00636,2026-02-27,United Kingdom,Android,Facebook Ads,FB_Retargeting,2,2,70.2,8,0.0,6,1,1,1,0,New/Casual
P00637,2026-02-13,United States,Android,Facebook Ads,FB_Retargeting,3,1,64.0,6,0.0,2,1,0,0,1,At-Risk Early Drop-off
P00638,2026-02-14,United Kingdom,iOS,Google Ads,GAds_Search,7,3,164.5,12,0.0,10,1,1,0,1,Churned
P00639,2026-02-01,France,Android,Google Ads,GAds_AppInstall,6,10,226.3,16,9.99,16,1,1,1,0,High-Value Retained
P00640,2026-02-14,United States,iOS,App Store Search,Store_Search_Brand,3,13,216.8,16,9.99,25,1,1,0,1,Churned
P00641,2026-03-02,Canada,iOS,Influencer Campaign,Creator_A,3,7,102.3,7,0.0,17,1,1,0,1,Churned
P00642,2026-02-16,Japan,Android,App Store Search,Store_Search_Brand,5,6,155.6,13,0.0,13,1,1,0,1,Churned
P00643,2026-01-21,United States,iOS,Influencer Campaign,Creator_A,0,1,64.5,3,0.0,1,0,0,0,1,Churned
P00644,2026-03-21,Nigeria,Android,Organic,Organic,8,5,90.1,7,0.0,11,1,1,0,1,Churned
P00645,2026-03-26,Canada,PC,Organic,Organic,3,5,125.3,11,1.99,7,1,1,1,0,High-Value Retained
P00646,2026-03-16,United Kingdom,iOS,Google Ads,GAds_Display,2,3,76.6,8,19.99,7,1,1,0,1,Churned
P00647,2026-02-05,India,Android,Organic,Organic,15,13,305.5,20,0.0,28,1,1,1,0,Loyal/Engaged
P00648,2026-01-19,United Kingdom,iOS,Google Ads,GAds_AppInstall,0,5,72.3,5,0.0,11,0,1,0,1,Churned
P00649,2026-01-20,Nigeria,iOS,TikTok Ads,TT_Gameplay_Clips,0,0,31.3,6,0.0,0,0,0,1,0,New/Casual
